
d:[0,0,0,4,2147483647,2147483647,-1,false,3] S:[,0,NEUTRAL] ->:[,0,0]
d:[1,1,0,16,2147483647,2147483647,-1,false,3] S:[,1,NEUTRAL] ->:[,1,0]
d:[2,2,0,40,2147483647,2147483647,-1,false,3] S:[,2,NEUTRAL] ->:[,2,10]
d:[3,3,0,52,2147483647,2147483647,-1,false,3] S:[,3,DOWN] ->:[,3,70]
d:[4,4,10,76,2147483647,2147483647,-1,false,3] S:[,4,RIGHT] ->:[,4,90]
d:[5,5,70,100,2147483647,2147483647,-1,false,3] S:[,5,RIGHT] ->:[,5,90]
d:[6,6,100,112,2147483647,2147483647,-1,false,3] S:[,6,DOWN] ->:[,6,60]
d:[7,7,160,136,2147483647,2147483647,-1,false,3] S:[,7,RIGHT] ->:[,7,70]
d:[8,8,160,138,2147483647,2147483647,-1,false,2] S:[,8,LEFT] ->:[,8,100]
d:[9,9,230,166,2147483647,2147483647,-1,false,2] S:[,9,RIGHT] ->:[,9,60]
d:[10,10,260,178,2147483647,2147483647,-1,false,2] S:[,10,LEFT] ->:[,10,210]
d:[11,11,290,190,2147483647,2147483647,-1,false,2] S:[,11,DOWN] ->:[,11,210]
d:[12,12,470,246,2147483647,2147483647,-1,false,1] S:[,12,LEFT] ->:[,12,120]
d:[13,13,500,258,2147483647,2147483647,-1,false,1] S:[,13,RIGHT] ->:[,13,120]
d:[14,14,590,294,2147483647,2147483647,-1,false,1] S:[,14,DOWN] ->:[,14,200]
d:[15,15,620,306,2147483647,2147483647,-1,false,1] S:[,15,LEFT] ->:[,15,200]
d:[16,16,790,358,2147483647,2147483647,-1,false,1] S:[,16,DOWN] ->:[,16,60]
d:[17,17,820,370,2147483647,2147483647,-1,false,1] S:[,17,LEFT] ->:[,17,60]
d:[18,18,850,382,2147483647,2147483647,-1,false,1] S:[,18,DOWN] ->:[,18,40]
d:[19,19,880,394,2147483647,2147483647,-1,false,1] S:[,19,LEFT] ->:[,19,240]
d:[20,20,890,406,2147483647,2147483647,-1,false,1] S:[,20,RIGHT] ->:[,20,260]
d:[21,21,1120,418,2147483647,2147483647,-1,false,1] S:[,21,DOWN] ->:[,21,60]
d:[22,22,1150,430,2147483647,2147483647,-1,false,1] S:[,22,LEFT] ->:[,22,50]
d:[23,23,1180,442,2147483647,2147483647,-1,false,1] S:[,23,UP] ->:[,23,20]
d:[24,24,1200,454,2147483647,2147483647,-1,false,1] S:[,24,UP] ->:[,24,410]
d:[25,25,1200,466,2147483647,2147483647,-1,false,1] S:[,25,LEFT] ->:[,25,410]
d:[26,26,1610,491,2147483647,2147483647,-1,false,1] S:[,26,LEFT] ->:[,26,0]
d:[27,27,1610,527,2147483647,2147483647,-1,false,1] S:[,27,RIGHT] ->:[,27,0]
